,frequency_segment,monetary_segment,recency_segment,client_id
10030,1,4,1,7196_id
10031,1,4,1,7709_id
10032,1,4,1,3593_id
10033,1,4,2,9475_id
10034,1,4,1,1326_id
10035,1,4,1,2992_id
10036,1,4,1,253_id
10037,1,4,1,1300_id
10038,1,4,1,5747_id
10039,4,1,3,19272_id
10040,1,4,1,8473_id
10041,1,4,1,4946_id
10042,1,4,1,8572_id
10043,1,4,1,9692_id
10044,1,2,2,16907_id
10045,4,1,3,19308_id
10046,1,4,1,3525_id
10047,1,4,1,7531_id
10048,1,4,1,1348_id
10049,1,4,2,9302_id
10050,1,3,2,15524_id
10051,1,3,2,13129_id
10052,1,4,1,5440_id
10053,2,2,2,18536_id
10054,1,3,2,15633_id
10055,1,4,1,5550_id
10056,1,4,1,11626_id
10057,1,4,1,5902_id
10058,1,4,1,2575_id
10059,1,4,1,2852_id
10060,1,4,1,1368_id
10061,1,4,1,1153_id
10062,1,4,1,9646_id
10063,1,4,1,2372_id
10064,1,4,1,4547_id
10065,1,3,2,15496_id
10066,1,4,2,13465_id
10067,1,4,1,499_id
10068,2,2,3,18654_id
10069,1,4,1,2345_id
10070,1,4,2,9412_id
10071,1,4,1,1547_id
10072,1,4,1,5997_id
10073,1,3,2,13652_id
10074,1,4,1,10905_id
10075,1,3,2,14581_id
10076,1,4,1,1007_id
10077,1,4,1,5284_id
10078,1,4,1,89_id
10079,1,2,2,16763_id
10080,1,4,1,5749_id
10081,1,4,1,2111_id
10082,2,2,2,18275_id
10083,1,3,2,12432_id
10084,1,4,1,7961_id
10085,1,4,2,10048_id
10086,1,4,1,2756_id
10087,1,4,1,6632_id
10088,1,4,1,8123_id
10089,1,4,2,11390_id
10090,1,4,1,4302_id
10091,1,4,1,6255_id
10092,1,3,2,11900_id
10093,1,3,2,17277_id
10094,1,4,1,7285_id
10095,1,4,1,6454_id
10096,1,4,1,3211_id
10097,4,1,4,19755_id
10098,1,4,1,8318_id
10099,1,4,1,427_id
10100,1,4,1,11443_id
10101,1,3,2,14115_id
10102,1,3,2,15892_id
10103,1,3,2,14351_id
10104,3,2,3,18599_id
10105,1,2,2,16815_id
10106,1,4,1,7490_id
10107,1,3,2,16077_id
10108,1,4,2,9096_id
10109,1,4,1,5651_id
10110,4,1,3,19574_id
10111,1,4,1,6541_id
10112,1,4,2,10261_id
10113,1,4,1,2717_id
10114,1,4,1,6012_id
10115,1,4,1,8193_id
10116,1,4,2,11018_id
10117,1,4,1,3274_id
10118,1,4,1,6630_id
10119,1,4,2,9755_id
10120,1,4,1,11533_id
10121,1,4,1,21_id
10122,1,4,1,8901_id
10123,1,4,1,3925_id
10124,1,4,1,6368_id
10125,1,4,1,7439_id
10126,1,4,1,6619_id
10127,1,4,1,811_id
10128,1,4,1,6830_id
10129,1,4,2,12271_id
10130,1,3,2,14892_id
10131,1,4,1,10434_id
10132,1,4,1,1291_id
10133,1,4,1,1661_id
10134,1,4,1,7782_id
10135,1,4,2,9172_id
10136,1,3,2,13414_id
10137,1,4,1,4413_id
10138,1,4,2,10375_id
10139,1,4,1,11482_id
10140,1,4,1,11040_id
10141,4,1,4,19696_id
10142,1,4,1,146_id
10143,1,4,1,7857_id
10144,1,4,1,3656_id
10145,1,4,2,10071_id
10146,1,4,2,12844_id
10147,1,4,1,3909_id
10148,1,4,1,5040_id
10149,1,3,2,14839_id
10150,1,4,2,9415_id
10151,1,4,1,8133_id
10152,1,3,2,13227_id
10153,1,2,2,17005_id
10154,1,4,2,9606_id
10155,1,4,1,4277_id
10156,1,4,1,11187_id
10157,1,4,1,2832_id
10158,1,4,1,3327_id
10159,1,4,1,10239_id
10160,1,4,2,9754_id
10161,1,4,1,8916_id
10162,1,4,1,5197_id
10163,1,4,1,2529_id
10164,1,3,2,14410_id
10165,1,4,1,7610_id
10166,1,4,1,2390_id
10167,1,3,2,15708_id
10168,1,4,1,4135_id
10169,1,4,1,7088_id
10170,1,3,2,15631_id
10171,1,4,1,5086_id
10172,1,4,1,11838_id
10173,1,4,1,11964_id
10174,1,4,2,10904_id
10175,1,4,1,10707_id
10176,1,3,2,14652_id
10177,1,4,1,4164_id
10178,1,4,2,13569_id
10179,1,3,2,17456_id
10180,1,4,1,412_id
10181,1,4,1,9270_id
10182,1,3,2,12714_id
10183,1,4,1,905_id
10184,1,4,1,258_id
10185,1,4,1,923_id
10186,1,4,2,10962_id
10187,1,4,1,1463_id
10188,1,3,2,12665_id
10189,1,3,2,12580_id
10190,1,4,1,4585_id
10191,1,4,1,4632_id
10192,1,3,2,15542_id
10193,1,4,1,8309_id
10194,1,4,1,3036_id
10195,1,4,1,3270_id
10196,1,4,2,9701_id
10197,1,4,1,2208_id
10198,1,4,1,5252_id
10199,1,4,2,9554_id
10200,2,2,3,17852_id
10201,1,4,1,837_id
10202,1,4,1,3312_id
10203,1,4,1,5328_id
10204,1,4,1,5326_id
10205,1,4,1,8592_id
10206,1,4,1,11548_id
10207,1,4,1,8395_id
10208,4,1,4,19789_id
10209,1,4,1,1227_id
10210,1,4,1,4037_id
10211,1,4,1,3484_id
10212,1,4,1,704_id
10213,1,4,1,537_id
10214,1,4,1,1059_id
10215,1,4,1,506_id
10216,1,4,2,9426_id
10217,1,4,1,3501_id
10218,1,4,2,13092_id
10219,1,4,1,2431_id
10220,1,2,2,16321_id
10221,1,3,2,12427_id
10222,1,3,2,16872_id
10223,1,4,1,2651_id
10224,1,4,1,11120_id
10225,1,4,1,11300_id
10226,1,4,1,4394_id
10227,1,4,1,7249_id
10228,1,4,1,8848_id
10229,1,4,1,8736_id
10230,1,4,1,2319_id
10231,1,4,1,8603_id
10232,1,4,1,5628_id
10233,1,4,1,2044_id
10234,1,4,1,4897_id
10235,1,4,1,878_id
10236,1,4,1,5439_id
10237,1,4,1,796_id
10238,1,4,1,464_id
10239,1,4,1,3190_id
10240,1,4,2,10807_id
10241,1,4,1,1640_id
10242,1,4,1,4084_id
10243,1,3,2,11959_id
10244,1,4,1,8346_id
10245,1,4,1,2866_id
10246,1,4,1,5003_id
10247,1,4,2,13262_id
10248,3,1,3,19182_id
10249,1,4,1,1114_id
10250,1,4,1,6363_id
10251,1,4,1,1208_id
10252,1,4,1,3150_id
10253,1,4,1,6226_id
10254,1,4,1,11272_id
10255,1,3,1,12300_id
10256,1,4,1,5846_id
10257,1,3,2,15929_id
10258,1,4,1,1306_id
10259,1,4,2,9431_id
10260,1,3,2,16678_id
10261,1,4,1,2556_id
10262,1,4,1,7086_id
10263,1,4,1,3192_id
10264,1,4,1,7975_id
10265,1,3,2,16008_id
10266,1,4,1,4404_id
10267,1,4,1,10171_id
10268,3,1,3,19483_id
10269,1,4,1,7873_id
10270,1,4,1,3598_id
10271,1,2,2,16514_id
10272,1,4,1,10198_id
10273,1,4,1,673_id
10274,1,4,1,154_id
10275,1,4,1,7833_id
10276,1,4,1,4186_id
10277,1,2,2,17528_id
10278,1,3,2,15889_id
10279,1,3,2,13454_id
10280,1,3,2,15475_id
10281,1,4,1,3340_id
10282,1,2,2,16311_id
10283,1,2,2,17361_id
10284,1,4,1,11334_id
10285,1,4,1,6477_id
10286,1,4,2,13165_id
10287,1,4,2,9844_id
10288,1,3,2,14352_id
10289,1,3,2,12909_id
10290,2,2,2,17701_id
10291,1,4,1,2233_id
10292,1,4,1,4838_id
10293,1,4,1,8373_id
10294,1,4,2,10531_id
10295,1,4,1,1322_id
10296,1,4,2,13748_id
10297,1,4,1,3432_id
10298,1,4,2,10189_id
10299,1,4,1,979_id
10300,1,4,1,593_id
10301,1,2,2,17112_id
10302,1,4,1,3397_id
10303,1,3,2,14455_id
10304,2,2,3,17650_id
10305,1,4,1,6860_id
10306,1,4,1,135_id
10307,1,4,1,7603_id
10308,1,4,1,4701_id
10309,1,4,1,5728_id
10310,1,3,2,15079_id
10311,2,2,2,17983_id
10312,1,4,1,6052_id
10313,1,4,1,6321_id
10314,1,4,1,1970_id
10315,1,4,1,2969_id
10316,1,4,1,12004_id
10317,1,4,1,5589_id
10318,1,3,2,14332_id
10319,4,1,3,19830_id
10320,1,4,1,4589_id
10321,4,2,3,19175_id
10322,1,4,1,5890_id
10323,1,4,1,8567_id
10324,1,3,2,16588_id
10325,1,2,2,16520_id
10326,1,3,2,13217_id
10327,1,4,1,3752_id
10328,1,4,1,7993_id
10329,1,4,1,7593_id
10330,1,4,1,7059_id
10331,3,2,3,18960_id
10332,1,4,1,4448_id
10333,1,4,1,6405_id
10334,1,4,1,1850_id
10335,2,3,3,17747_id
10336,1,3,2,11997_id
10337,1,4,1,1391_id
10338,1,4,1,7404_id
10339,1,3,1,11648_id
10340,1,4,1,3973_id
10341,1,3,2,15600_id
10342,1,4,1,3333_id
10343,1,4,1,6908_id
10344,1,4,1,1129_id
10345,1,4,1,5206_id
10346,1,4,1,6364_id
10347,1,4,1,7841_id
10348,1,2,2,17327_id
10349,4,1,3,19429_id
10350,1,3,2,13460_id
10351,1,4,1,3700_id
10352,1,4,1,204_id
10353,1,4,2,9064_id
10354,2,2,2,17588_id
10355,1,4,2,12660_id
10356,1,4,2,9323_id
10357,1,4,1,8518_id
10358,1,4,1,2136_id
10359,1,3,2,14429_id
10360,1,3,2,15956_id
10361,1,3,2,14781_id
10362,1,4,1,2649_id
10363,1,4,1,2580_id
10364,1,3,2,15741_id
10365,1,3,2,17285_id
10366,1,4,1,8709_id
10367,1,4,1,1191_id
10368,1,4,2,9490_id
10369,1,4,2,13359_id
10370,1,2,2,16670_id
10371,1,4,2,11417_id
10372,1,3,2,15035_id
10373,1,4,1,7566_id
10374,1,3,2,15214_id
10375,1,4,1,2748_id
10376,1,3,2,14850_id
10377,1,4,1,4341_id
10378,1,4,1,4147_id
10379,1,4,1,8868_id
10380,1,2,2,17316_id
10381,1,4,2,10329_id
10382,1,4,1,9235_id
10383,1,3,2,15238_id
10384,2,2,3,18940_id
10385,2,2,2,18172_id
10386,1,4,2,9766_id
10387,1,4,2,9808_id
10388,1,4,1,3324_id
10389,1,4,1,8355_id
10390,1,4,1,9023_id
10391,3,1,3,19497_id
10392,1,4,2,9379_id
10393,1,4,1,8325_id
10394,1,4,1,2200_id
10395,1,4,1,7461_id
10396,1,4,1,6326_id
10397,1,4,1,2046_id
10398,1,4,1,6066_id
10399,1,4,1,5249_id
10400,1,4,1,3357_id
10401,1,4,1,8808_id
10402,1,4,1,2204_id
10403,1,4,1,3120_id
10404,1,2,2,16809_id
10405,1,3,2,14179_id
10406,1,4,1,1648_id
10407,1,3,2,15108_id
10408,1,4,1,3950_id
10409,1,4,1,10113_id
10410,1,3,2,14331_id
10411,1,4,2,10705_id
10412,1,4,2,9797_id
10413,1,2,2,17483_id
10414,1,3,2,13830_id
10415,1,3,2,15546_id
10416,1,4,1,80_id
10417,1,4,2,13090_id
10418,1,4,2,9271_id
10419,1,4,1,7736_id
10420,1,4,2,13693_id
10421,1,4,2,11078_id
10422,1,4,2,9220_id
10423,1,3,2,11985_id
10424,2,3,2,17707_id
10425,1,4,2,10604_id
10426,1,4,1,11077_id
10427,1,3,2,11614_id
10428,1,4,1,7194_id
10429,1,4,1,134_id
10430,1,4,2,9742_id
10431,1,4,1,4328_id
10432,1,2,2,17193_id
10433,1,3,2,16211_id
10434,1,4,1,7143_id
10435,1,4,1,5073_id
10436,1,2,2,16301_id
10437,2,2,3,17697_id
10438,1,3,2,16448_id
10439,1,2,2,17399_id
10440,1,3,2,14965_id
10441,1,4,2,10502_id
10442,1,4,1,103_id
10443,1,3,2,13601_id
10444,1,4,2,10537_id
10445,1,3,2,13211_id
10446,1,4,1,2145_id
10447,1,3,1,12333_id
10448,1,4,1,4033_id
10449,1,4,1,3528_id
10450,2,2,3,18219_id
10451,1,3,2,14404_id
10452,1,4,1,4446_id
10453,4,1,4,19722_id
10454,1,3,2,12579_id
10455,1,4,1,200_id
10456,1,4,1,8695_id
10457,1,3,2,13421_id
10458,1,3,2,14937_id
10459,1,4,1,3338_id
10460,1,4,1,1464_id
10461,1,3,2,15661_id
10462,1,4,1,7551_id
10463,1,4,1,184_id
10464,1,3,2,15088_id
10465,1,3,2,13077_id
10466,1,3,2,16418_id
10467,1,3,2,12770_id
10468,1,3,2,14164_id
10469,1,3,2,13906_id
10470,1,4,1,8477_id
10471,1,4,1,5520_id
10472,1,4,1,6560_id
10473,1,4,2,13178_id
10474,1,4,1,7324_id
10475,1,3,2,14863_id
10476,1,3,2,13407_id
10477,1,3,2,13833_id
10478,1,2,2,17185_id
10479,1,4,1,584_id
10480,1,4,2,9955_id
10481,1,3,2,12887_id
10482,1,4,1,7653_id
10483,1,3,2,14718_id
10484,2,2,3,18591_id
10485,1,4,2,11473_id
10486,1,4,2,10803_id
10487,1,4,2,12796_id
10488,1,4,1,3825_id
10489,1,4,1,3563_id
10490,1,4,1,10596_id
10491,1,4,1,3708_id
10492,1,4,1,3520_id
10493,1,4,1,2706_id
10494,1,4,1,2058_id
10495,1,4,2,10944_id
10496,1,4,1,3384_id
10497,1,4,1,28_id
10498,1,4,1,1086_id
10499,1,4,1,6861_id
10500,1,3,2,13353_id
10501,1,3,2,15073_id
10502,1,2,2,16825_id
10503,1,4,1,8721_id
10504,1,4,1,8851_id
10505,1,4,1,7155_id
10506,2,2,3,17942_id
10507,1,3,2,14858_id
10508,1,4,1,9707_id
10509,1,2,2,17458_id
10510,3,2,3,18775_id
10511,1,4,1,6301_id
10512,1,4,1,6846_id
10513,1,4,1,1594_id
10514,1,2,2,17189_id
10515,1,4,1,10823_id
10516,1,3,1,11618_id
10517,1,4,2,9541_id
10518,1,4,1,5291_id
10519,1,4,1,953_id
10520,1,4,1,11279_id
10521,1,3,2,15013_id
10522,1,4,2,9786_id
10523,1,3,2,13709_id
10524,1,2,2,16315_id
10525,1,4,2,9705_id
10526,1,4,1,3989_id
10527,1,4,2,9232_id
10528,1,4,1,8045_id
10529,1,4,2,9894_id
10530,1,4,2,13955_id
10531,1,3,2,17380_id
10532,1,3,2,13791_id
10533,1,4,1,5170_id
10534,1,2,2,17050_id
10535,1,4,1,2591_id
10536,1,4,1,5855_id
10537,1,4,1,11008_id
10538,1,4,2,14199_id
10539,1,4,1,9780_id
10540,1,4,1,2515_id
10541,1,4,2,11020_id
10542,1,4,1,847_id
10543,1,4,1,4816_id
10544,1,4,1,7043_id
10545,1,4,2,10430_id
10546,1,4,1,9_id
10547,1,3,2,13127_id
10548,1,4,1,8139_id
10549,1,4,1,93_id
10550,1,4,1,3247_id
10551,1,4,1,11823_id
10552,1,4,1,4158_id
10553,1,4,1,6839_id
10554,3,2,3,18826_id
10555,1,4,1,7273_id
10556,1,4,1,8121_id
10557,1,3,2,15208_id
10558,1,4,1,872_id
10559,1,4,1,5695_id
10560,1,4,1,6431_id
10561,1,4,2,11164_id
10562,1,4,1,2093_id
10563,2,3,2,17555_id
10564,1,3,2,12636_id
10565,1,2,2,17042_id
10566,1,4,1,4959_id
10567,1,4,1,318_id
10568,1,4,1,7534_id
10569,1,4,1,3310_id
10570,1,4,1,3840_id
10571,1,4,1,2365_id
10572,1,4,1,403_id
10573,3,2,3,18736_id
10574,1,4,1,1618_id
10575,1,4,1,9346_id
10576,1,4,1,4914_id
10577,1,4,2,12086_id
10578,1,4,1,6141_id
10579,1,4,1,1411_id
10580,1,4,1,3645_id
10581,3,2,3,18917_id
10582,1,4,1,2008_id
10583,1,4,1,1889_id
10584,1,4,1,3446_id
10585,3,1,3,19589_id
10586,1,4,1,5596_id
10587,1,4,2,9619_id
10588,1,4,1,6265_id
10589,1,4,1,5576_id
10590,1,4,1,10322_id
10591,1,4,2,9267_id
10592,1,3,2,16187_id
10593,3,1,3,19306_id
10594,1,4,1,7644_id
10595,4,1,4,19926_id
10596,1,4,1,1665_id
10597,1,4,1,5061_id
10598,1,3,2,14438_id
10599,1,4,2,11245_id
10600,1,4,1,8412_id
10601,1,3,1,11832_id
10602,1,4,1,2974_id
10603,1,4,1,3631_id
10604,1,3,2,13517_id
10605,1,3,2,12383_id
10606,1,4,1,2550_id
10607,1,4,1,7745_id
10608,1,3,2,13642_id
10609,1,2,2,16529_id
10610,1,4,1,9004_id
10611,1,4,1,4405_id
10612,1,4,1,762_id
10613,1,4,2,10559_id
10614,1,4,1,5812_id
10615,1,4,2,9752_id
10616,1,4,1,5008_id
10617,1,4,1,12337_id
10618,1,4,1,10743_id
10619,1,4,1,59_id
10620,4,1,3,19186_id
10621,1,3,2,15582_id
10622,1,4,1,1165_id
10623,1,4,2,9079_id
10624,1,4,1,2353_id
10625,1,4,1,4288_id
10626,4,1,3,19386_id
10627,2,2,2,18500_id
10628,1,3,2,16058_id
10629,1,4,1,2970_id
10630,1,4,1,7081_id
10631,1,4,1,7243_id
10632,1,3,2,15303_id
10633,1,4,1,8734_id
10634,1,4,1,8887_id
10635,1,4,1,2605_id
10636,1,4,1,3775_id
10637,1,3,2,13629_id
10638,1,4,1,5854_id
10639,4,1,3,19624_id
10640,1,4,1,384_id
10641,1,3,2,15441_id
10642,1,4,1,1399_id
10643,1,4,2,11720_id
10644,1,4,1,9118_id
10645,1,4,1,6964_id
10646,1,4,1,7096_id
10647,1,4,1,4398_id
10648,1,4,1,124_id
10649,1,4,1,7375_id
10650,1,4,2,13982_id
10651,1,4,2,12533_id
10652,1,4,1,10368_id
10653,1,4,1,11261_id
10654,1,4,1,8750_id
10655,1,4,1,4904_id
10656,1,4,1,855_id
10657,3,1,3,19551_id
10658,1,4,1,7829_id
10659,1,3,2,16862_id
10660,1,4,1,8767_id
10661,1,2,2,17000_id
10662,1,4,1,2849_id
10663,1,3,2,14459_id
10664,1,4,1,4842_id
10665,2,2,3,18173_id
10666,1,4,1,4520_id
10667,1,3,2,14385_id
10668,1,4,1,7560_id
10669,1,4,1,6411_id
10670,1,3,2,12284_id
10671,1,4,1,1960_id
10672,1,4,1,8162_id
10673,1,4,1,6374_id
10674,1,4,1,7192_id
10675,1,3,2,16268_id
10676,1,3,2,15804_id
10677,1,4,1,7683_id
10678,1,3,2,15432_id
10679,1,4,1,6060_id
10680,1,4,1,4663_id
10681,1,4,1,4023_id
10682,1,4,2,10012_id
10683,1,4,1,5411_id
10684,1,3,2,14349_id
10685,1,4,2,14077_id
10686,1,4,2,9142_id
10687,1,4,1,662_id
10688,1,3,2,14507_id
10689,1,4,2,10477_id
10690,1,3,2,13157_id
10691,1,4,2,14040_id
10692,1,4,2,9170_id
10693,1,4,1,8856_id
10694,1,4,1,7169_id
10695,1,3,1,12106_id
10696,2,2,3,18175_id
10697,1,4,1,6904_id
10698,2,3,3,17712_id
10699,1,4,1,2195_id
10700,1,4,1,1148_id
10701,1,3,1,12039_id
10702,1,4,2,10506_id
10703,1,4,1,3874_id
10704,1,4,1,3898_id
10705,1,3,2,14220_id
10706,1,4,1,2486_id
10707,2,2,3,18256_id
10708,2,1,3,19073_id
10709,1,4,1,6740_id
10710,1,4,2,10073_id
10711,1,3,2,15857_id
10712,1,4,2,9658_id
10713,1,4,1,1563_id
10714,1,3,2,13023_id
10715,1,4,1,4913_id
10716,1,4,1,6516_id
10717,1,4,1,4458_id
10718,2,2,2,18313_id
10719,1,4,1,1903_id
10720,1,4,1,768_id
10721,2,2,2,17855_id
10722,1,4,1,1187_id
10723,3,2,3,18558_id
10724,1,4,1,5730_id
10725,1,3,2,15510_id
10726,1,4,1,7286_id
10727,1,4,1,3302_id
10728,1,3,2,15520_id
10729,1,4,1,3948_id
10730,4,1,4,19767_id
10731,1,4,1,5107_id
10732,2,2,2,17628_id
10733,1,2,2,16601_id
10734,1,3,2,15060_id
10735,1,4,1,282_id
10736,1,4,1,576_id
10737,1,4,2,12634_id
10738,4,1,4,19738_id
10739,1,4,1,4725_id
10740,1,4,1,8216_id
10741,1,4,1,7358_id
10742,1,4,1,9136_id
10743,1,4,2,12591_id
10744,2,2,2,17897_id
10745,2,2,2,18065_id
10746,1,3,2,14589_id
10747,1,3,2,17518_id
10748,1,2,2,17278_id
10749,1,4,2,10295_id
10750,1,4,2,9846_id
10751,1,4,1,5422_id
10752,1,4,1,8344_id
10753,1,4,1,3786_id
10754,1,4,1,7218_id
10755,1,4,1,7980_id
10756,1,4,1,9247_id
10757,1,4,1,5591_id
10758,1,4,1,8951_id
10759,2,2,3,18123_id
10760,1,4,1,4583_id
10761,1,3,2,16070_id
10762,1,4,2,9624_id
10763,1,4,1,377_id
10764,1,4,1,2369_id
10765,1,3,2,14947_id
10766,1,4,1,5135_id
10767,1,4,1,8384_id
10768,1,4,1,8356_id
10769,1,4,1,3680_id
10770,1,4,1,8549_id
10771,1,4,1,2097_id
10772,1,4,1,5705_id
10773,4,1,3,19556_id
10774,1,4,1,666_id
10775,1,4,1,2241_id
10776,1,4,1,4755_id
10777,1,4,1,6209_id
10778,1,4,1,4050_id
10779,1,3,2,14576_id
10780,1,4,1,7798_id
10781,1,4,1,11429_id
10782,1,4,1,6058_id
10783,1,4,2,12438_id
10784,1,3,2,14088_id
10785,1,3,2,15249_id
10786,1,3,2,14470_id
10787,1,4,1,498_id
10788,1,4,1,6240_id
10789,1,4,1,10560_id
10790,4,1,4,19818_id
10791,1,4,2,12814_id
10792,1,4,2,13801_id
10793,1,3,1,11961_id
10794,1,4,1,3206_id
10795,1,4,1,5741_id
10796,1,4,1,1819_id
10797,1,4,1,10165_id
10798,1,4,2,9743_id
10799,1,2,2,16316_id
10800,1,4,1,3842_id
10801,1,4,1,2364_id
10802,1,4,2,9688_id
10803,1,3,2,13795_id
10804,1,4,1,7099_id
10805,4,1,4,19712_id
10806,1,4,2,11017_id
10807,1,4,1,6598_id
10808,1,4,1,11479_id
10809,1,4,1,1261_id
10810,1,3,2,17347_id
10811,1,4,1,10417_id
10812,1,3,2,15201_id
10813,1,2,2,16863_id
10814,1,4,1,5588_id
10815,1,4,1,6095_id
10816,1,4,2,9854_id
10817,2,2,2,18229_id
10818,1,4,1,3243_id
10819,1,4,1,7177_id
10820,1,4,1,7965_id
10821,1,3,2,15211_id
10822,1,3,2,15237_id
10823,1,4,1,2210_id
10824,1,4,1,4917_id
10825,1,4,1,5627_id
10826,1,3,2,13099_id
10827,1,4,2,11135_id
10828,1,4,1,3518_id
10829,1,4,1,11534_id
10830,1,4,1,1986_id
10831,1,4,1,8807_id
10832,1,4,1,5869_id
10833,1,4,2,9994_id
10834,1,4,2,11523_id
10835,1,4,1,3672_id
10836,1,4,1,9628_id
10837,1,4,1,6513_id
10838,1,4,2,9471_id
10839,1,4,1,3279_id
10840,1,4,1,1808_id
10841,1,3,2,16583_id
10842,1,3,2,12802_id
10843,1,4,1,3458_id
10844,1,4,1,5384_id
10845,1,4,1,10968_id
10846,1,4,1,1718_id
10847,1,4,1,1899_id
10848,1,4,1,1409_id
10849,1,4,1,7229_id
10850,1,2,2,16346_id
10851,1,4,1,12287_id
10852,1,4,1,8985_id
10853,2,2,3,18454_id
10854,1,4,1,1256_id
10855,1,4,1,2047_id
10856,1,4,1,4085_id
10857,2,2,3,18502_id
10858,1,2,2,16409_id
10859,1,4,1,2585_id
10860,1,4,1,6256_id
10861,1,4,1,2776_id
10862,1,4,1,5077_id
10863,1,4,1,6670_id
10864,1,4,2,9522_id
10865,1,2,2,16843_id
10866,1,4,1,7642_id
10867,1,4,1,9804_id
10868,3,2,3,18983_id
10869,1,4,1,5824_id
10870,4,1,3,19620_id
10871,1,4,1,5118_id
10872,1,4,1,1168_id
10873,1,3,2,15635_id
10874,1,4,1,5870_id
10875,1,4,1,9931_id
10876,1,4,1,5414_id
10877,1,4,1,4435_id
10878,1,4,1,5927_id
10879,1,4,2,13914_id
10880,1,3,2,14327_id
10881,1,4,2,10931_id
10882,1,4,1,6413_id
10883,1,4,1,8108_id
10884,2,2,3,18693_id
10885,1,4,2,13736_id
10886,1,4,1,7110_id
10887,1,3,2,15236_id
10888,1,4,2,9921_id
10889,1,3,2,16886_id
10890,1,4,1,9348_id
10891,1,4,1,1066_id
10892,1,4,2,12173_id
10893,1,4,1,5970_id
10894,1,4,1,10779_id
10895,1,4,1,11674_id
10896,1,4,1,5633_id
10897,1,4,2,9018_id
10898,1,4,1,5080_id
10899,1,4,1,6474_id
10900,1,4,2,9344_id
10901,1,4,1,6220_id
10902,1,3,2,16919_id
10903,1,4,2,13818_id
10904,1,4,1,3891_id
10905,1,4,1,2674_id
10906,1,3,2,16121_id
10907,1,3,2,15292_id
10908,1,4,2,9511_id
10909,1,4,1,8608_id
10910,1,4,1,1384_id
10911,1,4,1,4499_id
10912,1,4,1,9557_id
10913,1,3,2,12786_id
10914,1,4,1,1590_id
10915,1,4,1,1716_id
10916,1,4,2,9430_id
10917,1,4,1,11531_id
10918,1,4,1,3325_id
10919,1,4,2,9565_id
10920,1,4,1,3641_id
10921,1,3,2,15442_id
10922,2,3,2,17822_id
10923,1,3,2,12494_id
10924,1,4,1,8855_id
10925,1,4,1,6526_id
10926,1,3,2,14706_id
10927,1,3,2,12790_id
10928,1,4,1,5091_id
10929,4,1,3,19487_id
10930,1,4,1,4001_id
10931,1,4,1,2291_id
10932,1,4,1,3816_id
10933,1,4,1,1628_id
10934,1,3,2,15911_id
10935,1,4,1,11426_id
10936,1,3,2,16160_id
10937,1,4,1,7867_id
10938,1,4,1,1419_id
10939,1,4,1,5815_id
10940,1,4,1,3013_id
10941,1,3,2,16410_id
10942,1,4,1,5642_id
10943,1,4,1,8533_id
10944,1,4,1,1614_id
10945,1,3,2,13999_id
10946,1,3,2,14872_id
10947,1,4,1,2765_id
10948,4,1,4,19671_id
10949,1,4,1,5872_id
10950,1,4,1,3170_id
10951,1,4,2,10178_id
10952,1,4,1,4651_id
10953,1,4,1,300_id
10954,1,3,2,14805_id
10955,1,2,2,17308_id
10956,1,3,2,16024_id
10957,1,3,2,11701_id
10958,1,4,1,2854_id
10959,1,4,1,4274_id
10960,1,4,1,2006_id
10961,2,2,2,18442_id
10962,1,4,1,3406_id
10963,1,4,1,1906_id
10964,1,4,1,7018_id
10965,1,3,2,12869_id
10966,1,4,1,991_id
10967,1,4,2,10310_id
10968,1,4,1,6392_id
10969,1,4,1,10225_id
10970,1,3,2,15862_id
10971,3,1,3,19399_id
10972,1,3,2,13769_id
10973,1,3,2,13103_id
10974,1,4,1,4666_id
10975,1,4,1,7968_id
10976,1,4,1,2207_id
10977,1,4,1,3970_id
10978,1,2,2,16358_id
10979,1,4,1,11499_id
10980,1,4,1,5499_id
10981,1,4,1,2420_id
10982,1,4,1,99_id
10983,2,1,3,19060_id
10984,1,4,1,4988_id
10985,1,4,1,5859_id
10986,1,2,2,17423_id
10987,1,3,2,14175_id
10988,1,4,1,3782_id
10989,1,4,1,2565_id
10990,1,4,1,595_id
10991,1,4,1,904_id
10992,1,4,2,10740_id
10993,1,4,1,7674_id
10994,1,3,2,12447_id
10995,1,3,2,11837_id
10996,1,4,2,9100_id
10997,1,4,1,2159_id
10998,3,2,3,18741_id
10999,2,2,2,18028_id
11000,1,4,1,2592_id
11001,1,4,1,10255_id
11002,1,4,2,9649_id
11003,1,4,1,6650_id
11004,2,2,2,18486_id
11005,1,4,1,1020_id
11006,1,4,1,10052_id
11007,1,4,2,14126_id
11008,1,4,1,231_id
11009,1,4,2,10720_id
11010,1,4,2,11183_id
11011,1,4,1,8672_id
11012,1,3,2,13676_id
11013,1,4,1,10974_id
11014,1,4,1,2098_id
11015,3,2,3,18729_id
11016,1,4,1,5618_id
11017,1,4,1,982_id
11018,1,4,1,886_id
11019,1,4,1,5486_id
11020,1,2,2,18001_id
11021,2,3,2,17669_id
11022,1,4,1,11052_id
11023,1,4,1,8311_id
11024,1,4,1,1387_id
11025,1,4,1,7045_id
11026,1,4,2,11029_id
11027,1,4,1,5189_id
11028,1,4,1,67_id
11029,1,4,1,4712_id
11030,1,4,1,1143_id
11031,1,2,2,18041_id
